State,County,cooling system type,climate zone,PUE mean
Alabama,Wilcox County,7,,
Alabama,Wilcox County,8,,
Alabama,Wilcox County,9,,
Alabama,Wilcox County,10,,
Alabama,Wilcox County,11,,
Alabama,Wilcox County,12,,
Alabama,Wilcox County,13,,
Alabama,Wilcox County,14,,
Alabama,Winston County,1,,
Alabama,Winston County,2,,
Alabama,Winston County,3,,
Alabama,Winston County,4,,
Alabama,Winston County,5,,
Alabama,Winston County,6,,
Alabama,Winston County,7,,
Alabama,Winston County,8,,
Alabama,Winston County,9,,
Alabama,Winston County,10,,
Alabama,Winston County,11,,
Alabama,Winston County,12,,
Alabama,Winston County,13,,
Alabama,Winston County,14,,
Alaska,Aleutians East Borough,1,,
Alaska,Aleutians East Borough,2,,
Alaska,Aleutians East Borough,3,,
Alaska,Aleutians East Borough,4,,
Alaska,Aleutians East Borough,5,,
Alaska,Aleutians East Borough,6,,
Alaska,Aleutians East Borough,7,,
Alaska,Aleutians East Borough,8,,
Alaska,Aleutians East Borough,9,,
Alaska,Aleutians East Borough,10,,
Alaska,Aleutians East Borough,11,,
Alaska,Aleutians East Borough,12,,
Alaska,Aleutians East Borough,13,,
Alaska,Aleutians East Borough,14,,
Alaska,Aleutians West Census Area,1,,
Alaska,Aleutians West Census Area,2,,
Alaska,Aleutians West Census Area,3,,
Alaska,Aleutians West Census Area,4,,
Alaska,Aleutians West Census Area,5,,
Alaska,Aleutians West Census Area,6,,
Alaska,Aleutians West Census Area,7,,
Alaska,Aleutians West Census Area,8,,
Alaska,Aleutians West Census Area,9,,
Alaska,Aleutians West Census Area,10,,
Alaska,Aleutians West Census Area,11,,
Alaska,Aleutians West Census Area,12,,
Alaska,Aleutians West Census Area,13,,
Alaska,Aleutians West Census Area,14,,
Alaska,Anchorage Municipality,1,,
Alaska,Anchorage Municipality,2,,
Alaska,Anchorage Municipality,3,,
Alaska,Anchorage Municipality,4,,
Alaska,Anchorage Municipality,5,,
Alaska,Anchorage Municipality,6,,
Alaska,Anchorage Municipality,7,,
Alaska,Anchorage Municipality,8,,
Alaska,Anchorage Municipality,9,,
Alaska,Anchorage Municipality,10,,
Alaska,Anchorage Municipality,11,,
Alaska,Anchorage Municipality,12,,
Alaska,Anchorage Municipality,13,,
Alaska,Anchorage Municipality,14,,
Alaska,Bethel Census Area,1,,
Alaska,Bethel Census Area,2,,
Alaska,Bethel Census Area,3,,
Alaska,Bethel Census Area,4,,
Alaska,Bethel Census Area,5,,
Alaska,Bethel Census Area,6,,
Alaska,Bethel Census Area,7,,
Alaska,Bethel Census Area,8,,
Alaska,Bethel Census Area,9,,
Alaska,Bethel Census Area,10,,
Alaska,Bethel Census Area,11,,
Alaska,Bethel Census Area,12,,
Alaska,Bethel Census Area,13,,
Alaska,Bethel Census Area,14,,
Alaska,Bristol Bay Borough,1,,
Alaska,Bristol Bay Borough,2,,
Alaska,Bristol Bay Borough,3,,
Alaska,Bristol Bay Borough,4,,
Alaska,Bristol Bay Borough,5,,
Alaska,Bristol Bay Borough,6,,
Alaska,Bristol Bay Borough,7,,
Alaska,Bristol Bay Borough,8,,
Alaska,Bristol Bay Borough,9,,
Alaska,Bristol Bay Borough,10,,
Alaska,Bristol Bay Borough,11,,
Alaska,Bristol Bay Borough,12,,
Alaska,Bristol Bay Borough,13,,
Alaska,Bristol Bay Borough,14,,
Alaska,Denali Borough,1,,
Alaska,Denali Borough,2,,
Alaska,Denali Borough,3,,
Alaska,Denali Borough,4,,
Alaska,Denali Borough,5,,
Alaska,Denali Borough,6,,
Alaska,Denali Borough,7,,
Alaska,Denali Borough,8,,
Alaska,Denali Borough,9,,
Alaska,Denali Borough,10,,
Alaska,Denali Borough,11,,
Alaska,Denali Borough,12,,
Alaska,Denali Borough,13,,
Alaska,Denali Borough,14,,
Alaska,Dillingham Census Area,1,,
Alaska,Dillingham Census Area,2,,
Alaska,Dillingham Census Area,3,,
Alaska,Dillingham Census Area,4,,
Alaska,Dillingham Census Area,5,,
Alaska,Dillingham Census Area,6,,
Alaska,Dillingham Census Area,7,,
Alaska,Dillingham Census Area,8,,
Alaska,Dillingham Census Area,9,,
Alaska,Dillingham Census Area,10,,
Alaska,Dillingham Census Area,11,,
Alaska,Dillingham Census Area,12,,
Alaska,Dillingham Census Area,13,,
Alaska,Dillingham Census Area,14,,
Alaska,Fairbanks North Star Borough,1,,
Alaska,Fairbanks North Star Borough,2,,
Alaska,Fairbanks North Star Borough,3,,
Alaska,Fairbanks North Star Borough,4,,
Alaska,Fairbanks North Star Borough,5,,
Alaska,Fairbanks North Star Borough,6,,
Alaska,Fairbanks North Star Borough,7,,
Alaska,Fairbanks North Star Borough,8,,
Alaska,Fairbanks North Star Borough,9,,
Alaska,Fairbanks North Star Borough,10,,
Alaska,Fairbanks North Star Borough,11,,
Alaska,Fairbanks North Star Borough,12,,
Alaska,Fairbanks North Star Borough,13,,
Alaska,Fairbanks North Star Borough,14,,
Alaska,Haines Borough,1,,
Alaska,Haines Borough,2,,
Alaska,Haines Borough,3,,
Alaska,Haines Borough,4,,
Alaska,Haines Borough,5,,
Alaska,Haines Borough,6,,
Alaska,Haines Borough,7,,
Alaska,Haines Borough,8,,
Alaska,Haines Borough,9,,
Alaska,Haines Borough,10,,
Alaska,Haines Borough,11,,
Alaska,Haines Borough,12,,
Alaska,Haines Borough,13,,
Alaska,Haines Borough,14,,
Alaska,Hoonah-Angoon Census Area,1,,
Alaska,Hoonah-Angoon Census Area,2,,
Alaska,Hoonah-Angoon Census Area,3,,
Alaska,Hoonah-Angoon Census Area,4,,
Alaska,Hoonah-Angoon Census Area,5,,
Alaska,Hoonah-Angoon Census Area,6,,
Alaska,Hoonah-Angoon Census Area,7,,
Alaska,Hoonah-Angoon Census Area,8,,
Alaska,Hoonah-Angoon Census Area,9,,
Alaska,Hoonah-Angoon Census Area,10,,
Alaska,Hoonah-Angoon Census Area,11,,
Alaska,Hoonah-Angoon Census Area,12,,
Alaska,Hoonah-Angoon Census Area,13,,
Alaska,Hoonah-Angoon Census Area,14,,
Alaska,Juneau City and Borough,1,,
Alaska,Juneau City and Borough,2,,
Alaska,Juneau City and Borough,3,,
Alaska,Juneau City and Borough,4,,
Alaska,Juneau City and Borough,5,,
Alaska,Juneau City and Borough,6,,
Alaska,Juneau City and Borough,7,,
Alaska,Juneau City and Borough,8,,
Alaska,Juneau City and Borough,9,,
Alaska,Juneau City and Borough,10,,
Alaska,Juneau City and Borough,11,,
Alaska,Juneau City and Borough,12,,
Alaska,Juneau City and Borough,13,,
Alaska,Juneau City and Borough,14,,
Alaska,Kenai Peninsula Borough,1,,
Alaska,Kenai Peninsula Borough,2,,
Alaska,Kenai Peninsula Borough,3,,
Alaska,Kenai Peninsula Borough,4,,
Alaska,Kenai Peninsula Borough,5,,
Alaska,Kenai Peninsula Borough,6,,
Alaska,Kenai Peninsula Borough,7,,
Alaska,Kenai Peninsula Borough,8,,
Alaska,Kenai Peninsula Borough,9,,
Alaska,Kenai Peninsula Borough,10,,
Alaska,Kenai Peninsula Borough,11,,
Alaska,Kenai Peninsula Borough,12,,
Alaska,Kenai Peninsula Borough,13,,
Alaska,Kenai Peninsula Borough,14,,
Alaska,Ketchikan Gateway Borough,1,,
Alaska,Ketchikan Gateway Borough,2,,
Alaska,Ketchikan Gateway Borough,3,,
Alaska,Ketchikan Gateway Borough,4,,
Alaska,Ketchikan Gateway Borough,5,,
Alaska,Ketchikan Gateway Borough,6,,
Alaska,Ketchikan Gateway Borough,7,,
Alaska,Ketchikan Gateway Borough,8,,
Alaska,Ketchikan Gateway Borough,9,,
Alaska,Ketchikan Gateway Borough,10,,
Alaska,Ketchikan Gateway Borough,11,,
Alaska,Ketchikan Gateway Borough,12,,
Alaska,Ketchikan Gateway Borough,13,,
Alaska,Ketchikan Gateway Borough,14,,
Alaska,Kodiak Island Borough,1,,
Alaska,Kodiak Island Borough,2,,
Alaska,Kodiak Island Borough,3,,
Alaska,Kodiak Island Borough,4,,
Alaska,Kodiak Island Borough,5,,
Alaska,Kodiak Island Borough,6,,
Alaska,Kodiak Island Borough,7,,
Alaska,Kodiak Island Borough,8,,
Alaska,Kodiak Island Borough,9,,
Alaska,Kodiak Island Borough,10,,
Alaska,Kodiak Island Borough,11,,
Alaska,Kodiak Island Borough,12,,
Alaska,Kodiak Island Borough,13,,
Alaska,Kodiak Island Borough,14,,
Alaska,Kusilvak Census Area,1,,
Alaska,Kusilvak Census Area,2,,
Alaska,Kusilvak Census Area,3,,
Alaska,Kusilvak Census Area,4,,
Alaska,Kusilvak Census Area,5,,
Alaska,Kusilvak Census Area,6,,
Alaska,Kusilvak Census Area,7,,
Alaska,Kusilvak Census Area,8,,
Alaska,Kusilvak Census Area,9,,
Alaska,Kusilvak Census Area,10,,
Alaska,Kusilvak Census Area,11,,
Alaska,Kusilvak Census Area,12,,
Alaska,Kusilvak Census Area,13,,
Alaska,Kusilvak Census Area,14,,
Alaska,Lake and Peninsula Borough,1,,
Alaska,Lake and Peninsula Borough,2,,
Alaska,Lake and Peninsula Borough,3,,
Alaska,Lake and Peninsula Borough,4,,
Alaska,Lake and Peninsula Borough,5,,
Alaska,Lake and Peninsula Borough,6,,
Alaska,Lake and Peninsula Borough,7,,
Alaska,Lake and Peninsula Borough,8,,
Alaska,Lake and Peninsula Borough,9,,
Alaska,Lake and Peninsula Borough,10,,
Alaska,Lake and Peninsula Borough,11,,
Alaska,Lake and Peninsula Borough,12,,
Alaska,Lake and Peninsula Borough,13,,
Alaska,Lake and Peninsula Borough,14,,
Alaska,Matanuska-Susitna Borough,1,,
Alaska,Matanuska-Susitna Borough,2,,
Alaska,Matanuska-Susitna Borough,3,,
Alaska,Matanuska-Susitna Borough,4,,
Alaska,Matanuska-Susitna Borough,5,,
Alaska,Matanuska-Susitna Borough,6,,
Alaska,Matanuska-Susitna Borough,7,,
Alaska,Matanuska-Susitna Borough,8,,
Alaska,Matanuska-Susitna Borough,9,,
Alaska,Matanuska-Susitna Borough,10,,
Alaska,Matanuska-Susitna Borough,11,,
Alaska,Matanuska-Susitna Borough,12,,
Alaska,Matanuska-Susitna Borough,13,,
Alaska,Matanuska-Susitna Borough,14,,
Alaska,Nome Census Area,1,,
Alaska,Nome Census Area,2,,
Alaska,Nome Census Area,3,,
Alaska,Nome Census Area,4,,
Alaska,Nome Census Area,5,,
Alaska,Nome Census Area,6,,
Alaska,Nome Census Area,7,,
Alaska,Nome Census Area,8,,
Alaska,Nome Census Area,9,,
Alaska,Nome Census Area,10,,
Alaska,Nome Census Area,11,,
Alaska,Nome Census Area,12,,
Alaska,Nome Census Area,13,,
Alaska,Nome Census Area,14,,
Alaska,North Slope Borough,1,,
Alaska,North Slope Borough,2,,
Alaska,North Slope Borough,3,,
Alaska,North Slope Borough,4,,
Alaska,North Slope Borough,5,,
Alaska,North Slope Borough,6,,
Alaska,North Slope Borough,7,,
Alaska,North Slope Borough,8,,
Alaska,North Slope Borough,9,,
Alaska,North Slope Borough,10,,
Alaska,North Slope Borough,11,,
Alaska,North Slope Borough,12,,
Alaska,North Slope Borough,13,,
Alaska,North Slope Borough,14,,
Alaska,Northwest Arctic Borough,1,,
Alaska,Northwest Arctic Borough,2,,
Alaska,Northwest Arctic Borough,3,,
Alaska,Northwest Arctic Borough,4,,
Alaska,Northwest Arctic Borough,5,,
Alaska,Northwest Arctic Borough,6,,
Alaska,Northwest Arctic Borough,7,,
Alaska,Northwest Arctic Borough,8,,
Alaska,Northwest Arctic Borough,9,,
Alaska,Northwest Arctic Borough,10,,
Alaska,Northwest Arctic Borough,11,,
Alaska,Northwest Arctic Borough,12,,
Alaska,Northwest Arctic Borough,13,,
Alaska,Northwest Arctic Borough,14,,
Alaska,Petersburg Borough,1,,
Alaska,Petersburg Borough,2,,
Alaska,Petersburg Borough,3,,
Alaska,Petersburg Borough,4,,
Alaska,Petersburg Borough,5,,
Alaska,Petersburg Borough,6,,
Alaska,Petersburg Borough,7,,
Alaska,Petersburg Borough,8,,
Alaska,Petersburg Borough,9,,
Alaska,Petersburg Borough,10,,
Alaska,Petersburg Borough,11,,
Alaska,Petersburg Borough,12,,
Alaska,Petersburg Borough,13,,
Alaska,Petersburg Borough,14,,
Alaska,Prince of Wales-Hyder Census Area,1,,
Alaska,Prince of Wales-Hyder Census Area,2,,
Alaska,Prince of Wales-Hyder Census Area,3,,
Alaska,Prince of Wales-Hyder Census Area,4,,
Alaska,Prince of Wales-Hyder Census Area,5,,
Alaska,Prince of Wales-Hyder Census Area,6,,
Alaska,Prince of Wales-Hyder Census Area,7,,
Alaska,Prince of Wales-Hyder Census Area,8,,
Alaska,Prince of Wales-Hyder Census Area,9,,
Alaska,Prince of Wales-Hyder Census Area,10,,
Alaska,Prince of Wales-Hyder Census Area,11,,
Alaska,Prince of Wales-Hyder Census Area,12,,
Alaska,Prince of Wales-Hyder Census Area,13,,
Alaska,Prince of Wales-Hyder Census Area,14,,
Alaska,Sitka City and Borough,1,,
Alaska,Sitka City and Borough,2,,
Alaska,Sitka City and Borough,3,,
Alaska,Sitka City and Borough,4,,
Alaska,Sitka City and Borough,5,,
Alaska,Sitka City and Borough,6,,
Alaska,Sitka City and Borough,7,,
Alaska,Sitka City and Borough,8,,
Alaska,Sitka City and Borough,9,,
Alaska,Sitka City and Borough,10,,
Alaska,Sitka City and Borough,11,,
Alaska,Sitka City and Borough,12,,
Alaska,Sitka City and Borough,13,,
Alaska,Sitka City and Borough,14,,
Alaska,Skagway Municipality,1,,
Alaska,Skagway Municipality,2,,
Alaska,Skagway Municipality,3,,
Alaska,Skagway Municipality,4,,
Alaska,Skagway Municipality,5,,
Alaska,Skagway Municipality,6,,
Alaska,Skagway Municipality,7,,
Alaska,Skagway Municipality,8,,
Alaska,Skagway Municipality,9,,
Alaska,Skagway Municipality,10,,
Alaska,Skagway Municipality,11,,
Alaska,Skagway Municipality,12,,
Alaska,Skagway Municipality,13,,
Alaska,Skagway Municipality,14,,
Alaska,Southeast Fairbanks Census Area,1,,
Alaska,Southeast Fairbanks Census Area,2,,
Alaska,Southeast Fairbanks Census Area,3,,
Alaska,Southeast Fairbanks Census Area,4,,
Alaska,Southeast Fairbanks Census Area,5,,
Alaska,Southeast Fairbanks Census Area,6,,
Alaska,Southeast Fairbanks Census Area,7,,
Alaska,Southeast Fairbanks Census Area,8,,
Alaska,Southeast Fairbanks Census Area,9,,
Alaska,Southeast Fairbanks Census Area,10,,
Alaska,Southeast Fairbanks Census Area,11,,
Alaska,Southeast Fairbanks Census Area,12,,
Alaska,Southeast Fairbanks Census Area,13,,
Alaska,Southeast Fairbanks Census Area,14,,
Alaska,Valdez-Cordova Census Area,1,,
Alaska,Valdez-Cordova Census Area,2,,
Alaska,Valdez-Cordova Census Area,3,,
Alaska,Valdez-Cordova Census Area,4,,
Alaska,Valdez-Cordova Census Area,5,,
Alaska,Valdez-Cordova Census Area,6,,
Alaska,Valdez-Cordova Census Area,7,,
Alaska,Valdez-Cordova Census Area,8,,
Alaska,Valdez-Cordova Census Area,9,,
Alaska,Valdez-Cordova Census Area,10,,
Alaska,Valdez-Cordova Census Area,11,,
Alaska,Valdez-Cordova Census Area,12,,
Alaska,Valdez-Cordova Census Area,13,,
Alaska,Valdez-Cordova Census Area,14,,
Alaska,Wade Hampton Census Area,1,,
Alaska,Wade Hampton Census Area,2,,
Alaska,Wade Hampton Census Area,3,,
Alaska,Wade Hampton Census Area,4,,
Alaska,Wade Hampton Census Area,5,,
Alaska,Wade Hampton Census Area,6,,
Alaska,Wade Hampton Census Area,7,,
Alaska,Wade Hampton Census Area,8,,
Alaska,Wade Hampton Census Area,9,,
Alaska,Wade Hampton Census Area,10,,
Alaska,Wade Hampton Census Area,11,,
Alaska,Wade Hampton Census Area,12,,
Alaska,Wade Hampton Census Area,13,,
Alaska,Wade Hampton Census Area,14,,
Alaska,Wrangell City and Borough,1,,
Alaska,Wrangell City and Borough,2,,
Alaska,Wrangell City and Borough,3,,
Alaska,Wrangell City and Borough,4,,
Alaska,Wrangell City and Borough,5,,
Alaska,Wrangell City and Borough,6,,
Alaska,Wrangell City and Borough,7,,
Alaska,Wrangell City and Borough,8,,
Alaska,Wrangell City and Borough,9,,
Alaska,Wrangell City and Borough,10,,
Alaska,Wrangell City and Borough,11,,
Alaska,Wrangell City and Borough,12,,
Alaska,Wrangell City and Borough,13,,
Alaska,Wrangell City and Borough,14,,
Alaska,Yakutat City and Borough,1,,
Alaska,Yakutat City and Borough,2,,
Alaska,Yakutat City and Borough,3,,
Alaska,Yakutat City and Borough,4,,
Alaska,Yakutat City and Borough,5,,
Alaska,Yakutat City and Borough,6,,
Alaska,Yakutat City and Borough,7,,
Alaska,Yakutat City and Borough,8,,
Alaska,Yakutat City and Borough,9,,
Alaska,Yakutat City and Borough,10,,
Alaska,Yakutat City and Borough,11,,
Alaska,Yakutat City and Borough,12,,
Alaska,Yakutat City and Borough,13,,
Alaska,Yakutat City and Borough,14,,
Alaska,Yukon-Koyukuk Census Area,1,,
Alaska,Yukon-Koyukuk Census Area,2,,
Alaska,Yukon-Koyukuk Census Area,3,,
Alaska,Yukon-Koyukuk Census Area,4,,
Alaska,Yukon-Koyukuk Census Area,5,,
Alaska,Yukon-Koyukuk Census Area,6,,
Alaska,Yukon-Koyukuk Census Area,7,,
Alaska,Yukon-Koyukuk Census Area,8,,
Alaska,Yukon-Koyukuk Census Area,9,,
Alaska,Yukon-Koyukuk Census Area,10,,
Alaska,Yukon-Koyukuk Census Area,11,,
Alaska,Yukon-Koyukuk Census Area,12,,
Alaska,Yukon-Koyukuk Census Area,13,,
Alaska,Yukon-Koyukuk Census Area,14,,
Arizona,Apache County,1,,
Arizona,Apache County,2,,
Arizona,Apache County,3,,
Arizona,Apache County,4,,
Arizona,Apache County,5,,
Arizona,Apache County,6,,
Arizona,Apache County,7,,
Arizona,Apache County,8,,
Arizona,Apache County,9,,
Arizona,Apache County,10,,
Arizona,Apache County,11,,
Arizona,Apache County,12,,
Arizona,Apache County,13,,
Arizona,Apache County,14,,
Arizona,Cochise County,1,,
Arizona,Cochise County,2,,
Arizona,Cochise County,3,,
Arizona,Cochise County,4,,
Arizona,Cochise County,5,,
Arizona,Cochise County,6,,
Arizona,Cochise County,7,,
Arizona,Cochise County,8,,
Arizona,Cochise County,9,,
Arizona,Cochise County,10,,
Arizona,Cochise County,11,,
Arizona,Cochise County,12,,
Arizona,Cochise County,13,,
Arizona,Cochise County,14,,
Arizona,Coconino County,1,,
Arizona,Coconino County,2,,
Arizona,Coconino County,3,,
Arizona,Coconino County,4,,
Arizona,Coconino County,5,,
Arizona,Coconino County,6,,
Arizona,Coconino County,7,,
Arizona,Coconino County,8,,
Arizona,Coconino County,9,,
Arizona,Coconino County,10,,
Arizona,Coconino County,11,,
Arizona,Coconino County,12,,
Arizona,Coconino County,13,,
Arizona,Coconino County,14,,
Arizona,Gila County,1,,
Arizona,Gila County,2,,
Arizona,Gila County,3,,
Arizona,Gila County,4,,
Arizona,Gila County,5,,
Arizona,Gila County,6,,
Arizona,Gila County,7,,
Arizona,Gila County,8,,
Arizona,Gila County,9,,
Arizona,Gila County,10,,
Arizona,Gila County,11,,
Arizona,Gila County,12,,
Arizona,Gila County,13,,
Arizona,Gila County,14,,
Arizona,Graham County,1,,
Arizona,Graham County,2,,
Arizona,Graham County,3,,
Arizona,Graham County,4,,
Arizona,Graham County,5,,
Arizona,Graham County,6,,
Arizona,Graham County,7,,
Arizona,Graham County,8,,
Arizona,Graham County,9,,
Arizona,Graham County,10,,
Arizona,Graham County,11,,
Arizona,Graham County,12,,
Arizona,Graham County,13,,
Arizona,Graham County,14,,
Arizona,Greenlee County,1,,
Arizona,Greenlee County,2,,
Arizona,Greenlee County,3,,
Arizona,Greenlee County,4,,
Arizona,Greenlee County,5,,
Arizona,Greenlee County,6,,
Arizona,Greenlee County,7,,
Arizona,Greenlee County,8,,
Arizona,Greenlee County,9,,
Arizona,Greenlee County,10,,
Arizona,Greenlee County,11,,
Arizona,Greenlee County,12,,
Arizona,Greenlee County,13,,
Arizona,Greenlee County,14,,
Arizona,La Paz County,1,,
Arizona,La Paz County,2,,
Arizona,La Paz County,3,,
Arizona,La Paz County,4,,
Arizona,La Paz County,5,,
Arizona,La Paz County,6,,
Arizona,La Paz County,7,,
Arizona,La Paz County,8,,
Arizona,La Paz County,9,,
Arizona,La Paz County,10,,
Arizona,La Paz County,11,,
Arizona,La Paz County,12,,
Arizona,La Paz County,13,,
Arizona,La Paz County,14,,
Arizona,Maricopa County,1,,
Arizona,Maricopa County,2,,
Arizona,Maricopa County,3,,
Arizona,Maricopa County,4,,
Arizona,Maricopa County,5,,
Arizona,Maricopa County,6,,
Arizona,Maricopa County,7,,
Arizona,Maricopa County,8,,
Arizona,Maricopa County,9,,
Arizona,Maricopa County,10,,
Arizona,Maricopa County,11,,
Arizona,Maricopa County,12,,
Arizona,Maricopa County,13,,
Arizona,Maricopa County,14,,
Arizona,Mohave County,1,,
Arizona,Mohave County,2,,
Arizona,Mohave County,3,,
Arizona,Mohave County,4,,
Arizona,Mohave County,5,,
Arizona,Mohave County,6,,
Arizona,Mohave County,7,,
Arizona,Mohave County,8,,
Arizona,Mohave County,9,,
Arizona,Mohave County,10,,
Arizona,Mohave County,11,,
Arizona,Mohave County,12,,
Arizona,Mohave County,13,,
Arizona,Mohave County,14,,
Arizona,Navajo County,1,,
Arizona,Navajo County,2,,
Arizona,Navajo County,3,,
Arizona,Navajo County,4,,
Arizona,Navajo County,5,,
Arizona,Navajo County,6,,
Arizona,Navajo County,7,,
Arizona,Navajo County,8,,
Arizona,Navajo County,9,,
Arizona,Navajo County,10,,
Arizona,Navajo County,11,,
Arizona,Navajo County,12,,
Arizona,Navajo County,13,,
Arizona,Navajo County,14,,
Arizona,Pima County,1,,
Arizona,Pima County,2,,
Arizona,Pima County,3,,
Arizona,Pima County,4,,
Arizona,Pima County,5,,
Arizona,Pima County,6,,
Arizona,Pima County,7,,
Arizona,Pima County,8,,
Arizona,Pima County,9,,
Arizona,Pima County,10,,
Arizona,Pima County,11,,
Arizona,Pima County,12,,
Arizona,Pima County,13,,
Arizona,Pima County,14,,
Arizona,Pinal County,1,,
Arizona,Pinal County,2,,
Arizona,Pinal County,3,,
Arizona,Pinal County,4,,
Arizona,Pinal County,5,,
Arizona,Pinal County,6,,
Arizona,Pinal County,7,,
Arizona,Pinal County,8,,
Arizona,Pinal County,9,,
Arizona,Pinal County,10,,
Arizona,Pinal County,11,,
Arizona,Pinal County,12,,
Arizona,Pinal County,13,,
Arizona,Pinal County,14,,
Arizona,Santa Cruz County,1,,
Arizona,Santa Cruz County,2,,
Arizona,Santa Cruz County,3,,
Arizona,Santa Cruz County,4,,
Arizona,Santa Cruz County,5,,
Arizona,Santa Cruz County,6,,
Arizona,Santa Cruz County,7,,
Arizona,Santa Cruz County,8,,
